[12:52:31] GPU monitor started (nb84 PID parent=1801745)
[17:40:57] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:40:57] 🟢 Training aktif (util=100%)
[17:41:58] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:41:58] 🟢 Training aktif (util=100%)
[17:42:59] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:42:59] 🟢 Training aktif (util=100%)
[17:44:00] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:44:00] 🟢 Training aktif (util=100%)
[17:45:00] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:45:00] 🟢 Training aktif (util=100%)
[17:46:02] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:46:02] 🟢 Training aktif (util=100%)
[17:47:03] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:47:03] 🟢 Training aktif (util=100%)
[17:48:04] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:48:04] 🟢 Training aktif (util=100%)
[17:49:05] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:49:05] 🟢 Training aktif (util=100%)
[17:50:05] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:50:05] 🟢 Training aktif (util=100%)
[17:51:05] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:51:05] 🟢 Training aktif (util=100%)
[17:52:07] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:52:07] 🟢 Training aktif (util=100%)
[17:53:08] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:53:08] 🟢 Training aktif (util=100%)
[17:54:09] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:54:09] 🟢 Training aktif (util=100%)
[17:55:09] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:55:09] 🟢 Training aktif (util=100%)
[17:56:11] GPU2: util=100% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:56:11] 🟢 Training aktif (util=100%)
[17:57:12] GPU2: util=22% mem=39919MiB free=5466MiB | nb84=3788MiB
[17:58:14] GPU2: util=97% mem=40677MiB free=4708MiB | nb84=3788MiB
[17:58:14] 🟢 Training aktif (util=97%)
[17:59:14] GPU2: util=99% mem=40677MiB free=4708MiB | nb84=3788MiB
[17:59:14] 🟢 Training aktif (util=99%)
[18:00:15] GPU2: util=100% mem=40677MiB free=4708MiB | nb84=3788MiB
[18:00:15] 🟢 Training aktif (util=100%)
[18:01:17] GPU2: util=100% mem=40677MiB free=4708MiB | nb84=3788MiB
[18:01:17] 🟢 Training aktif (util=100%)
[18:02:17] GPU2: util=100% mem=40653MiB free=4732MiB | nb84=3788MiB
[18:02:17] 🟢 Training aktif (util=100%)
[18:03:17] GPU2: util=100% mem=40671MiB free=4714MiB | nb84=3788MiB
[18:03:17] 🟢 Training aktif (util=100%)
[18:04:19] GPU2: util=100% mem=40671MiB free=4714MiB | nb84=3788MiB
[18:04:19] 🟢 Training aktif (util=100%)
[18:05:19] GPU2: util=98% mem=40671MiB free=4714MiB | nb84=3788MiB
[18:05:19] 🟢 Training aktif (util=98%)
[18:06:19] GPU2: util=100% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:06:19] 🟢 Training aktif (util=100%)
[18:07:20] GPU2: util=100% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:07:20] 🟢 Training aktif (util=100%)
[18:08:20] GPU2: util=100% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:08:20] 🟢 Training aktif (util=100%)
[18:09:21] GPU2: util=98% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:09:21] 🟢 Training aktif (util=98%)
[18:10:21] GPU2: util=100% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:10:21] 🟢 Training aktif (util=100%)
[18:11:22] GPU2: util=99% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:11:22] 🟢 Training aktif (util=99%)
[18:12:24] GPU2: util=100% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:12:24] 🟢 Training aktif (util=100%)
[18:13:24] GPU2: util=100% mem=40673MiB free=4712MiB | nb84=3788MiB
[18:13:24] 🟢 Training aktif (util=100%)
[18:14:25] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:14:25] 🟢 Training aktif (util=100%)
[18:15:25] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:15:25] 🟢 Training aktif (util=100%)
[18:16:26] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:16:26] 🟢 Training aktif (util=100%)
[18:17:26] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:17:26] 🟢 Training aktif (util=100%)
[18:18:27] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:18:27] 🟢 Training aktif (util=100%)
[18:19:28] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:19:28] 🟢 Training aktif (util=100%)
[18:20:29] GPU2: util=100% mem=40675MiB free=4710MiB | nb84=3788MiB
[18:20:29] 🟢 Training aktif (util=100%)
[18:21:29] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:21:29] 🟢 Training aktif (util=100%)
[18:22:30] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:22:30] 🟢 Training aktif (util=100%)
[18:23:30] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:23:30] 🟢 Training aktif (util=100%)
[18:24:31] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:24:31] 🟢 Training aktif (util=100%)
[18:25:32] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:25:32] 🟢 Training aktif (util=100%)
[18:26:33] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:26:33] 🟢 Training aktif (util=100%)
[18:27:33] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:27:33] 🟢 Training aktif (util=100%)
[18:28:34] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:28:34] 🟢 Training aktif (util=100%)
[18:29:35] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:29:35] 🟢 Training aktif (util=100%)
[18:30:37] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:30:37] 🟢 Training aktif (util=100%)
[18:31:37] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:31:37] 🟢 Training aktif (util=100%)
[18:32:38] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:32:38] 🟢 Training aktif (util=100%)
[18:33:39] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:33:39] 🟢 Training aktif (util=100%)
[18:34:39] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:34:39] 🟢 Training aktif (util=100%)
[18:35:40] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:35:40] 🟢 Training aktif (util=100%)
[18:36:41] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:36:41] 🟢 Training aktif (util=100%)
[18:37:41] GPU2: util=100% mem=40639MiB free=4746MiB | nb84=3788MiB
[18:37:41] 🟢 Training aktif (util=100%)
[18:38:42] GPU2: util=100% mem=40641MiB free=4744MiB | nb84=3788MiB
[18:38:42] 🟢 Training aktif (util=100%)
[18:39:44] GPU2: util=59% mem=22035MiB free=23350MiB | nb84=3788MiB
[18:39:44] 🟢 Training aktif (util=59%)
[18:40:44] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:40:44] 🟢 Training aktif (util=100%)
[18:41:45] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:41:45] 🟢 Training aktif (util=100%)
[18:42:45] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:42:45] 🟢 Training aktif (util=100%)
[18:43:46] GPU2: util=99% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:43:46] 🟢 Training aktif (util=99%)
[18:44:47] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:44:47] 🟢 Training aktif (util=100%)
[18:45:47] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:45:47] 🟢 Training aktif (util=100%)
[18:46:48] GPU2: util=100% mem=39473MiB free=5912MiB | nb84=3788MiB
[18:46:48] 🟢 Training aktif (util=100%)
[18:47:48] GPU2: util=100% mem=39475MiB free=5910MiB | nb84=3788MiB
[18:47:48] 🟢 Training aktif (util=100%)
[18:48:49] GPU2: util=100% mem=39475MiB free=5910MiB | nb84=3788MiB
[18:48:49] 🟢 Training aktif (util=100%)
[18:49:50] GPU2: util=98% mem=39475MiB free=5910MiB | nb84=3788MiB
[18:49:50] 🟢 Training aktif (util=98%)
[18:50:50] GPU2: util=100% mem=39493MiB free=5892MiB | nb84=3788MiB
[18:50:50] 🟢 Training aktif (util=100%)
[18:51:51] GPU2: util=98% mem=39493MiB free=5892MiB | nb84=3788MiB
[18:51:51] 🟢 Training aktif (util=98%)
[18:52:52] GPU2: util=100% mem=39493MiB free=5892MiB | nb84=3788MiB
[18:52:52] 🟢 Training aktif (util=100%)
[18:53:53] GPU2: util=100% mem=39493MiB free=5892MiB | nb84=3788MiB
[18:53:53] 🟢 Training aktif (util=100%)
[18:54:54] GPU2: util=100% mem=39493MiB free=5892MiB | nb84=3788MiB
[18:54:54] 🟢 Training aktif (util=100%)
[18:55:55] GPU2: util=100% mem=39455MiB free=5930MiB | nb84=3788MiB
[18:55:55] 🟢 Training aktif (util=100%)
[18:56:56] GPU2: util=100% mem=39457MiB free=5928MiB | nb84=3788MiB
[18:56:56] 🟢 Training aktif (util=100%)
[18:57:57] GPU2: util=100% mem=39459MiB free=5926MiB | nb84=3788MiB
[18:57:57] 🟢 Training aktif (util=100%)
[18:58:57] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:58:57] 🟢 Training aktif (util=100%)
[18:59:58] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[18:59:58] 🟢 Training aktif (util=100%)
[19:00:59] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[19:00:59] 🟢 Training aktif (util=100%)
[19:02:00] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[19:02:00] 🟢 Training aktif (util=100%)
[19:03:01] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[19:03:01] 🟢 Training aktif (util=100%)
[19:04:02] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[19:04:02] 🟢 Training aktif (util=100%)
[19:05:02] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:05:02] 🟢 Training aktif (util=100%)
[19:06:03] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:06:03] 🟢 Training aktif (util=100%)
[19:07:04] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:07:04] 🟢 Training aktif (util=100%)
[19:08:05] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:08:05] 🟢 Training aktif (util=100%)
[19:09:06] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:09:06] 🟢 Training aktif (util=100%)
[19:10:07] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:10:07] 🟢 Training aktif (util=100%)
[19:11:07] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:11:07] 🟢 Training aktif (util=100%)
[19:12:08] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:12:08] 🟢 Training aktif (util=100%)
[19:13:09] GPU2: util=100% mem=39483MiB free=5902MiB | nb84=3788MiB
[19:13:09] 🟢 Training aktif (util=100%)
[19:14:12] GPU2: util=96% mem=39495MiB free=5890MiB | nb84=3788MiB
[19:14:12] 🟢 Training aktif (util=96%)
[19:15:13] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:15:13] 🟢 Training aktif (util=100%)
[19:16:14] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:16:14] 🟢 Training aktif (util=100%)
[19:17:15] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:17:15] 🟢 Training aktif (util=100%)
[19:18:16] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:18:16] 🟢 Training aktif (util=100%)
[19:19:18] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:19:18] 🟢 Training aktif (util=100%)
[19:20:18] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:20:18] 🟢 Training aktif (util=100%)
[19:21:18] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:21:18] 🟢 Training aktif (util=100%)
[19:22:19] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:22:19] 🟢 Training aktif (util=100%)
[19:23:19] GPU2: util=100% mem=39497MiB free=5888MiB | nb84=3788MiB
[19:23:19] 🟢 Training aktif (util=100%)
[19:24:19] GPU2: util=100% mem=39815MiB free=5570MiB | nb84=3788MiB
[19:24:19] 🟢 Training aktif (util=100%)
[19:25:21] GPU2: util=100% mem=39815MiB free=5570MiB | nb84=3788MiB
[19:25:21] 🟢 Training aktif (util=100%)
[19:26:22] GPU2: util=100% mem=39815MiB free=5570MiB | nb84=3788MiB
[19:26:22] 🟢 Training aktif (util=100%)
[19:27:23] GPU2: util=100% mem=39815MiB free=5570MiB | nb84=3788MiB
[19:27:23] 🟢 Training aktif (util=100%)
[19:28:23] GPU2: util=98% mem=39815MiB free=5570MiB | nb84=3788MiB
[19:28:23] 🟢 Training aktif (util=98%)
[19:29:24] GPU2: util=100% mem=39815MiB free=5570MiB | nb84=3788MiB
[19:29:24] 🟢 Training aktif (util=100%)
[19:30:26] GPU2: util=100% mem=39789MiB free=5596MiB | nb84=3788MiB
[19:30:26] 🟢 Training aktif (util=100%)
[19:31:26] GPU2: util=100% mem=39813MiB free=5572MiB | nb84=3788MiB
[19:31:26] 🟢 Training aktif (util=100%)
[19:32:27] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:32:27] 🟢 Training aktif (util=100%)
[19:33:31] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:33:31] 🟢 Training aktif (util=100%)
[19:34:32] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:34:32] 🟢 Training aktif (util=100%)
[19:35:33] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:35:33] 🟢 Training aktif (util=100%)
[19:36:34] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:36:34] 🟢 Training aktif (util=100%)
[19:37:35] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:37:35] 🟢 Training aktif (util=100%)
[19:38:35] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:38:35] 🟢 Training aktif (util=100%)
[19:39:37] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:39:37] 🟢 Training aktif (util=100%)
[19:40:37] GPU2: util=100% mem=39817MiB free=5568MiB | nb84=3788MiB
[19:40:37] 🟢 Training aktif (util=100%)
[19:41:38] GPU2: util=100% mem=39819MiB free=5566MiB | nb84=3788MiB
[19:41:38] 🟢 Training aktif (util=100%)
[19:42:39] GPU2: util=100% mem=39819MiB free=5566MiB | nb84=3788MiB
[19:42:39] 🟢 Training aktif (util=100%)
[19:43:40] GPU2: util=100% mem=39819MiB free=5566MiB | nb84=3788MiB
[19:43:40] 🟢 Training aktif (util=100%)
[19:44:40] GPU2: util=100% mem=39819MiB free=5566MiB | nb84=3788MiB
[19:44:40] 🟢 Training aktif (util=100%)
[19:45:42] GPU2: util=99% mem=39819MiB free=5566MiB | nb84=3788MiB
[19:45:42] 🟢 Training aktif (util=99%)
[19:46:43] GPU2: util=100% mem=39865MiB free=5520MiB | nb84=3788MiB
[19:46:43] 🟢 Training aktif (util=100%)
[19:47:43] GPU2: util=100% mem=39755MiB free=5630MiB | nb84=3788MiB
[19:47:43] 🟢 Training aktif (util=100%)
[19:48:44] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:48:44] 🟢 Training aktif (util=100%)
[19:49:45] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:49:45] 🟢 Training aktif (util=100%)
[19:50:45] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:50:45] 🟢 Training aktif (util=100%)
[19:51:47] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:51:47] 🟢 Training aktif (util=100%)
[19:52:47] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:52:47] 🟢 Training aktif (util=100%)
[19:53:47] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:53:47] 🟢 Training aktif (util=100%)
[19:54:49] GPU2: util=100% mem=39775MiB free=5610MiB | nb84=3788MiB
[19:54:49] 🟢 Training aktif (util=100%)
[19:55:49] GPU2: util=100% mem=39831MiB free=5554MiB | nb84=3788MiB
[19:55:49] 🟢 Training aktif (util=100%)
[19:56:50] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[19:56:50] 🟢 Training aktif (util=100%)
[19:57:52] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[19:57:52] 🟢 Training aktif (util=100%)
[19:58:52] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[19:58:52] 🟢 Training aktif (util=100%)
[19:59:53] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[19:59:53] 🟢 Training aktif (util=100%)
[20:00:54] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:00:54] 🟢 Training aktif (util=100%)
[20:01:55] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:01:55] 🟢 Training aktif (util=100%)
[20:02:55] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:02:55] 🟢 Training aktif (util=100%)
[20:03:56] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:03:56] 🟢 Training aktif (util=100%)
[20:04:56] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:04:56] 🟢 Training aktif (util=100%)
[20:05:57] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:05:57] 🟢 Training aktif (util=100%)
[20:06:58] GPU2: util=100% mem=39833MiB free=5552MiB | nb84=3788MiB
[20:06:58] 🟢 Training aktif (util=100%)
[20:07:58] GPU2: util=100% mem=39791MiB free=5594MiB | nb84=3788MiB
[20:07:58] 🟢 Training aktif (util=100%)
[20:08:58] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:08:58] 🟢 Training aktif (util=100%)
[20:09:59] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:09:59] 🟢 Training aktif (util=100%)
[20:11:00] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:11:00] 🟢 Training aktif (util=100%)
[20:12:01] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:12:01] 🟢 Training aktif (util=100%)
[20:13:02] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:13:02] 🟢 Training aktif (util=100%)
[20:14:02] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:14:02] 🟢 Training aktif (util=100%)
[20:15:03] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:15:03] 🟢 Training aktif (util=100%)
[20:16:04] GPU2: util=98% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:16:04] 🟢 Training aktif (util=98%)
[20:17:04] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:17:04] 🟢 Training aktif (util=100%)
[20:18:05] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:18:05] 🟢 Training aktif (util=100%)
[20:19:05] GPU2: util=97% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:19:05] 🟢 Training aktif (util=97%)
[20:20:05] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:20:05] 🟢 Training aktif (util=100%)
[20:21:07] GPU2: util=99% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:21:07] 🟢 Training aktif (util=99%)
[20:22:11] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:22:11] 🟢 Training aktif (util=100%)
[20:23:11] GPU2: util=100% mem=39757MiB free=5628MiB | nb84=3788MiB
[20:23:11] 🟢 Training aktif (util=100%)
[20:24:12] GPU2: util=100% mem=39757MiB free=5628MiB | nb84=3788MiB
[20:24:12] 🟢 Training aktif (util=100%)
[20:25:12] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:25:12] 🟢 Training aktif (util=100%)
[20:26:13] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:26:13] 🟢 Training aktif (util=100%)
[20:27:13] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:27:13] 🟢 Training aktif (util=100%)
[20:28:14] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:28:14] 🟢 Training aktif (util=100%)
[20:29:14] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:29:14] 🟢 Training aktif (util=100%)
[20:30:14] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:30:14] 🟢 Training aktif (util=100%)
[20:31:15] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:31:15] 🟢 Training aktif (util=100%)
[20:32:16] GPU2: util=100% mem=39779MiB free=5606MiB | nb84=3788MiB
[20:32:16] 🟢 Training aktif (util=100%)
[20:33:16] GPU2: util=100% mem=39757MiB free=5628MiB | nb84=3788MiB
[20:33:16] 🟢 Training aktif (util=100%)
[20:34:16] GPU2: util=100% mem=39781MiB free=5604MiB | nb84=3788MiB
[20:34:16] 🟢 Training aktif (util=100%)
[20:35:17] GPU2: util=100% mem=39781MiB free=5604MiB | nb84=3788MiB
[20:35:17] 🟢 Training aktif (util=100%)
[20:36:17] GPU2: util=100% mem=39781MiB free=5604MiB | nb84=3788MiB
[20:36:17] 🟢 Training aktif (util=100%)
[20:37:18] GPU2: util=100% mem=39781MiB free=5604MiB | nb84=3788MiB
[20:37:18] 🟢 Training aktif (util=100%)
[20:38:19] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:38:19] 🟢 Training aktif (util=100%)
[20:39:20] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:39:20] 🟢 Training aktif (util=100%)
[20:40:20] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:40:20] 🟢 Training aktif (util=100%)
[20:41:21] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:41:21] 🟢 Training aktif (util=100%)
[20:42:22] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:42:22] 🟢 Training aktif (util=100%)
[20:43:23] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:43:23] 🟢 Training aktif (util=100%)
[20:44:24] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:44:24] 🟢 Training aktif (util=100%)
[20:45:24] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:45:24] 🟢 Training aktif (util=100%)
[20:46:25] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:46:25] 🟢 Training aktif (util=100%)
[20:47:26] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:47:26] 🟢 Training aktif (util=100%)
[20:48:26] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:48:26] 🟢 Training aktif (util=100%)
[20:49:26] GPU2: util=100% mem=39783MiB free=5602MiB | nb84=3788MiB
[20:49:26] 🟢 Training aktif (util=100%)
[20:50:28] GPU2: util=17% mem=39481MiB free=5904MiB | nb84=3788MiB
[20:51:28] GPU2: util=98% mem=39477MiB free=5908MiB | nb84=3788MiB
[20:51:28] 🟢 Training aktif (util=98%)
[20:52:29] GPU2: util=100% mem=39477MiB free=5908MiB | nb84=3788MiB
[20:52:29] 🟢 Training aktif (util=100%)
[20:53:29] GPU2: util=99% mem=39477MiB free=5908MiB | nb84=3788MiB
[20:53:29] 🟢 Training aktif (util=99%)
[20:54:30] GPU2: util=100% mem=39477MiB free=5908MiB | nb84=3788MiB
[20:54:30] 🟢 Training aktif (util=100%)
[20:55:30] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[20:55:30] 🟢 Training aktif (util=100%)
[20:56:31] GPU2: util=100% mem=39479MiB free=5906MiB | nb84=3788MiB
[20:56:31] 🟢 Training aktif (util=100%)
[20:57:31] GPU2: util=100% mem=40206MiB free=5178MiB | nb84=3788MiB
[20:57:31] 🟢 Training aktif (util=100%)
[20:58:32] GPU2: util=100% mem=40206MiB free=5178MiB | nb84=3788MiB
[20:58:32] 🟢 Training aktif (util=100%)
[20:59:33] GPU2: util=100% mem=40208MiB free=5176MiB | nb84=3788MiB
[20:59:33] 🟢 Training aktif (util=100%)
[21:00:33] GPU2: util=99% mem=40208MiB free=5176MiB | nb84=3788MiB
[21:00:33] 🟢 Training aktif (util=99%)
[21:01:34] GPU2: util=100% mem=40208MiB free=5176MiB | nb84=3788MiB
[21:01:34] 🟢 Training aktif (util=100%)
[21:02:35] GPU2: util=99% mem=40210MiB free=5174MiB | nb84=3788MiB
[21:02:35] 🟢 Training aktif (util=99%)
[21:03:36] GPU2: util=100% mem=40210MiB free=5174MiB | nb84=3788MiB
[21:03:36] 🟢 Training aktif (util=100%)
[21:04:37] GPU2: util=100% mem=40334MiB free=5050MiB | nb84=3788MiB
[21:04:37] 🟢 Training aktif (util=100%)
[21:05:38] GPU2: util=100% mem=40334MiB free=5050MiB | nb84=3788MiB
[21:05:38] 🟢 Training aktif (util=100%)
[21:06:38] GPU2: util=100% mem=40334MiB free=5050MiB | nb84=3788MiB
[21:06:38] 🟢 Training aktif (util=100%)
[21:07:39] GPU2: util=99% mem=40584MiB free=4800MiB | nb84=3788MiB
[21:07:39] 🟢 Training aktif (util=99%)
[21:08:40] GPU2: util=97% mem=40806MiB free=4578MiB | nb84=3788MiB
[21:08:40] 🟢 Training aktif (util=97%)
[21:09:42] GPU2: util=100% mem=40810MiB free=4574MiB | nb84=3788MiB
[21:09:42] 🟢 Training aktif (util=100%)
[21:10:42] GPU2: util=100% mem=40810MiB free=4574MiB | nb84=3788MiB
[21:10:42] 🟢 Training aktif (util=100%)
[21:11:43] GPU2: util=100% mem=40810MiB free=4574MiB | nb84=3788MiB
[21:11:43] 🟢 Training aktif (util=100%)
[21:12:43] GPU2: util=100% mem=40810MiB free=4574MiB | nb84=3788MiB
[21:12:43] 🟢 Training aktif (util=100%)
[21:13:44] GPU2: util=100% mem=40810MiB free=4574MiB | nb84=3788MiB
[21:13:44] 🟢 Training aktif (util=100%)
[21:14:45] GPU2: util=100% mem=40810MiB free=4574MiB | nb84=3788MiB
[21:14:45] 🟢 Training aktif (util=100%)
